type,vote_type,created_at,network_platform,user_id,id,episode_id,range_key,hash_key,series_name,episode_number,season_number
selection,where-did-you,2025-11-29 21:28:41,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,b193651f-2f32-4364-94c6-ba87b55effc5,0,5449324,9ec040f2-8807-4e86-b27a-2745d24fa5fa,,,
selection,where-did-you,2022-06-12 22:28:36,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/80216267 app_name:Netflix country:FR created_at:1.655072914e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655072914e+09],5449324,4912d10c-1ebb-459f-b31b-59f2e4b56dfc,7306300,7306300-5449324,323168,13 Reasons Why,1,3
selection,where-did-you,2022-05-13 13:49:54,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Canal+ country:FR created_at:1.652449794e+09 display_name:Canal+ external_id:tvtime-canal+ external_source_type:<nil> is_cascaded:false logo_color:<nil> logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 network_id:99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 platform:other platform_type:other type:network_platform_source updated_at:1.652449794e+09],5449324,c04e8de3-4eb3-464b-92cf-74beb289e87a,8485076,8485076-5449324,277455,The Wakos,7,6
selection,where-did-you,2021-06-20 23:36:57,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,6475edaa-31ee-4177-b34f-b103fa0484ed,0,5449324,ee9e1c25-1a69-4654-8781-9ab23ed62280,,,
selection,where-did-you,2021-10-31 22:42:55,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/81149049 app_name:Netflix country:FR created_at:1.635716787e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.635716787e+09],5449324,f0be4932-06d0-48e2-8457-7cdb2c52860d,0,5449324,5e0ae7fc-fa27-465e-b087-038c11ac7398,,,
selection,where-did-you,2025-04-10 14:59:49,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,53c10103-3aa0-440e-b52e-6429465f2954,11023062,11023062-5449324,253463,Black Mirror,1,7
selection,where-did-you,2022-06-12 22:28:39,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81025704 app_name:Netflix country:FR created_at:1.655072918e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655072918e+09],5449324,2ed17a68-6525-47ee-a359-1ba68b39a5c3,7328134,7328134-5449324,323168,13 Reasons Why,2,3
selection,where-did-you,2022-05-31 22:47:32,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Blackpills country:FR created_at:1.654037252e+09 display_name:Blackpills external_id:tvtime-blackpills external_source_type:<nil> is_cascaded:false logo_color:#000000 logo_name:B logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/blackpills/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/blackpills/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/blackpills/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/blackpills/unselected-light-mode.png] name_slug:blackpills-355414ea-8df9-4b9d-a527-f0a2fa844574 network_id:355414ea-8df9-4b9d-a527-f0a2fa844574 platform:other platform_type:other type:network_platform_source updated_at:1.654037252e+09],5449324,2cba61c4-fcc2-4697-b6e4-ea069af114c3,6720176,6720176-5449324,348744,First Love: The Monster Between Us,1,1
selection,where-did-you,2022-01-04 03:23:11,map[app_bundle_id:com.canal.android.canal app_download_link:<nil> app_link:https://mycan.al/series/pose-saison-3-episode-2/h/16111250_50001?params[episodeId]=16089734_50001 app_name:Canal+ country:FR created_at:1.641266589e+09 display_name:Canal+ external_id:fr.canalplus external_source_type:SVOD is_cascaded:false logo_color:#014a91 logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-8a812fbd-949f-4007-8bef-893a144f9ac8 network_id:8a812fbd-949f-4007-8bef-893a144f9ac8 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.641266589e+09],5449324,ba7dd4e7-bd1f-419d-8098-76ec1c5410dd,8259882,8259882-5449324,346026,Pose,2,3
selection,where-did-you,2026-01-12 22:28:12,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,56a14ba6-f15f-4b31-9c93-24f59f577b76,0,5449324,1581100d-f83c-4a41-94dd-2fd4938c3745,,,
selection,where-did-you,2024-03-26 18:19:51,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/fr/title/81586776 app_name:Netflix country:FR created_at:1.711395022e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:web platform_type:purchase type:network_platform_source updated_at:1.711395022e+09],5449324,8e8bff6a-8338-4b87-9142-d02aa9e1e1bc,0,5449324,3a9eec96-b92c-482b-8685-146b4d144f7d,,,
selection,where-did-you,2021-10-19 19:10:48,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:<nil> app_name:Netflix country:us created_at:1.634670648e+09 display_name:Netflix external_id:tvtime-netflix external_source_type:<nil> is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-57598952-9f00-4783-905e-cae5ac8c47dc network_id:57598952-9f00-4783-905e-cae5ac8c47dc platform:other platform_type:other type:network_platform_source updated_at:1.634670648e+09],5449324,a2d0826a-5dc2-4cd2-860e-4318dc07a222,8643170,8643170-5449324,336924,You,2,3
selection,where-did-you,2026-02-22 00:30:54,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,205dd922-c043-42cf-a7f7-c863b81f1e05,0,5449324,2e33fe62-b859-46ae-b72e-8e26d4ab37e1,,,
selection,where-did-you,2026-02-22 00:31:36,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,082d57ba-5e5d-4cf1-9bf3-65a2ac93c0ca,0,5449324,b9538b45-f5c8-4433-af75-a368cfba1aa6,,,
selection,where-did-you,2021-11-21 08:00:55,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,a5716794-01c0-4162-8967-f6f52662896d,0,5449324,a18de3cb-e198-40e1-ab88-cdb05a4b5d86,,,
selection,where-did-you,2021-11-20 04:49:46,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:<nil> app_name:Netflix country:us created_at:1.637383786e+09 display_name:Netflix external_id:tvtime-netflix external_source_type:<nil> is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-57598952-9f00-4783-905e-cae5ac8c47dc network_id:57598952-9f00-4783-905e-cae5ac8c47dc platform:other platform_type:other type:network_platform_source updated_at:1.637383786e+09],5449324,cf7e7374-955b-43fc-9901-83ae2e4e8bb1,8275309,8275309-5449324,398369,Christmas Flow,1,1
selection,where-did-you,2021-02-02 12:18:51,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://go.ocs.fr/details/serie/PSEUPHORIAXW0152710 app_name:OCS country:FR created_at:-6.21355968e+10 display_name:OCS external_id:fr.ocs logo_color:#FF6600 logo_name:OCS logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/ocs/unselected-light-mode.png] name_slug:ocs-c9d3801b-16b8-4fa2-81b5-a69c12711129 network_id:c9d3801b-16b8-4fa2-81b5-a69c12711129 platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.607038392e+09],5449324,c8f5f9aa-b6bf-42ed-b36a-53db1715223f,7191328,7191328-5449324,360261,Euphoria (US),4,1
selection,where-did-you,2022-08-06 01:25:59,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,4a846757-769c-4598-8995-bd2baf324a24,9168727,9168727-5449324,382187,American Horror Stories,3,2
selection,where-did-you,2022-06-22 01:18:31,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/movies/cars/41KYquQjLwge app_name:Disney+ country:FR created_at:1.655859332e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655859332e+09],5449324,517319d7-a17e-4070-a7e7-134cc3985a34,0,5449324,39015588-a5e4-4258-a1d7-4ec55664ff42,,,
selection,where-did-you,2022-06-22 12:00:26,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81094510 app_name:Netflix country:FR created_at:1.655895706e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655895706e+09],5449324,2b6e4f86-832f-400a-95b5-14b48593ba5a,8592625,8592625-5449324,407227,AlRawabi School for Girls,6,1
selection,where-did-you,2020-12-08 22:52:57,map[app_bundle_id:com.canal.android.canal app_download_link:<nil> app_link:https://www.canalplus.com/cinema/american-pie/h/437510_50216 app_name:Canal+ country:FR created_at:1.607209759e+09 display_name:Canal+ external_id:fr.canalplus logo_color:#014a91 logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-8a812fbd-949f-4007-8bef-893a144f9ac8 network_id:8a812fbd-949f-4007-8bef-893a144f9ac8 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.607209759e+09],5449324,04cd7b5a-fed8-4a6a-b08d-33c38a163551,0,5449324,542b708e-be1e-47f1-b485-5db3b8244b1a,,,
selection,where-did-you,2023-07-03 23:34:10,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Theater country:FR created_at:1.559112773e+09 display_name:Theater external_id:tvtime-theater-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-light-mode.png] name_slug:theater-2f1147ab-2503-45e7-bb42-15a1446ca897 network_id:2f1147ab-2503-45e7-bb42-15a1446ca897 platform:theater platform_type:theater type:network_platform_source updated_at:1.559112773e+09],5449324,4a1d03b3-3ef6-4209-b7c7-e032964a7144,0,5449324,302e36c6-30d0-4311-8518-0fd476e215b5,,,
selection,where-did-you,2020-10-23 19:05:07,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,8ed36897-0b0e-4a01-947f-0d88144d39d6,0,5449324,941afa5f-0402-463f-bdd5-029631e70850,,,
selection,where-did-you,2022-01-28 20:52:00,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,d1eb7062-82c6-435b-adeb-610f1b840ef3,8461349,8461349-5449324,365069,Why Women Kill,5,2
selection,where-did-you,2021-10-28 16:22:03,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81206811 app_name:Netflix country:FR created_at:1.635436898e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.635436898e+09],5449324,e073dfd8-9c4f-4b3b-a347-fafb2a217092,8644086,8644086-5449324,336924,You,5,3
